logFC	logCPM	LR	PValue	FDR
LINC00395	8.55362895079833	1.6259886936073	46.6598604414823	8.44410208747385e-12	2.86052402315264e-07
LINC02196	3.99544243000821	3.13731507614589	42.9527121748289	5.60791037078015e-11	9.49867858602741e-07
ZNF257	5.85607298684152	2.09441064852539	40.9733187807176	1.54321682964266e-10	1.74260044403249e-06
AL358944.1	2.76013260183046	3.93217395258221	39.3595838311877	3.5251839870275e-10	2.98547831861359e-06
P2RX7	3.84797421911086	2.5821760610863	38.1781428700494	6.45716784790991e-10	4.37486036031592e-06
CNTN1	2.57202735453185	6.33749792300117	37.6106894908655	8.63698608524322e-10	4.87644234372832e-06
LINC02814	4.52132463936237	3.00076389523785	36.2081396011909	1.77328355740033e-09	8.58167911292766e-06
DPP10	2.05372108454138	8.7653739821251	32.8065166975781	1.01802988318874e-08	4.03959256628431e-05
TRPC5	3.66371250691915	3.47504834213954	32.7038976687241	1.07321800379498e-08	4.03959256628431e-05
GFRA2	2.61337782227966	3.69582382063722	32.3339846650694	1.2982279804775e-08	4.39787710666559e-05
AL451127.2	5.27861495046028	0.555115178342001	30.3369967570068	3.63133150518263e-08	0.000111831805517788
ACTRT3	6.35127049229491	0.104406617351463	29.3698856681833	5.97997172335095e-08	0.000168814601750197
CHI3L2	5.14701907906186	0.914453263773335	27.7939017649376	1.3495081407184e-07	0.000351661059807511
WNT10B	3.23176221820979	2.40960074712532	26.4185043167097	2.7489435654486e-07	0.000665165801593835
HPGD	3.34752297752111	1.89610702734475	25.5165966933777	4.38593821445202e-07	0.000892061652107604
SERPINA3	5.88576780207453	3.28062291645376	25.5138298404538	4.3922323836451e-07	0.000892061652107604
NWD2	2.91690282534913	3.00688176087898	25.4771066549422	4.47663481102529e-07	0.000892061652107604
AC090348.1	3.99449857550642	0.860154845823568	24.8793385350379	6.10330644952571e-07	0.00105009126574357
LGI1	3.64453546913398	3.09915981587998	24.8563125685926	6.17664493267375e-07	0.00105009126574357
AC015983.2	3.27901854920113	2.1000502244124	24.6354096837501	6.92671935196734e-07	0.00105009126574357
SGO1.AS1	2.66911579093202	7.47232315620859	24.5871723158823	7.10229487347896e-07	0.00105009126574357
LINC00871	3.36221416476429	2.79282551907941	24.5826842286553	7.11885591468123e-07	0.00105009126574357
AC092535.4	3.1977696104192	2.14095405198888	24.5188481331242	7.35864684121972e-07	0.00105009126574357
ALYREF	-2.71920411838047	4.17094090743359	24.3786423394973	7.91412477545661e-07	0.00105009126574357
HES4	-2.73928292620517	6.19146250260435	24.336810090548	8.08786423651724e-07	0.00105009126574357
MT1H	4.99335729788174	1.52735299188092	24.3038318428104	8.22752285559287e-07	0.00105009126574357
PRR16	2.563040119653	6.14026447853357	24.233724847579	8.53250427645141e-07	0.00105009126574357
TPH1	4.34794252673883	4.49901667454954	24.2008348450844	8.67946494297434e-07	0.00105009126574357
DACH2	2.19797829592284	7.45621088192129	24.0365031905192	9.45265295589108e-07	0.00110420024666816
LINC00536	4.19225668033791	2.24915242369932	23.8487430353225	1.04209903762594e-06	0.00117673823328721
DHCR24	-2.71392199343126	4.37348676499253	23.4850490615396	1.25888258232889e-06	0.00137567439867657
MSMO1	-2.52389995239206	5.53141143849521	23.4013997581398	1.31482828719223e-06	0.00139191009552887
TLL1	2.26281515522586	5.51740229274892	23.033199635681	1.59227841207959e-06	0.00163454616629116
IQCJ	5.3335646637412	0.423563542377963	22.8075571066491	1.79060225356852e-06	0.00178170291531557
AP001831.1	1.9721656904289	4.16049058526238	22.7544023527405	1.84081951930703e-06	0.00178170291531557
DPP10.AS3	4.75510863264653	0.282213837767237	22.6106845056596	1.98378309080241e-06	0.00186673988844506
